Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 1.8813, Train Accuracy: 0.3150, Test Loss: 2.0242, Test Accuracy: 0.1875
Epoch 2/500 - Train Loss: 1.3514, Train Accuracy: 0.7150, Test Loss: 1.6851, Test Accuracy: 0.5782
Epoch 3/500 - Train Loss: 1.0008, Train Accuracy: 0.8775, Test Loss: 1.2757, Test Accuracy: 0.7810
Epoch 4/500 - Train Loss: 0.8188, Train Accuracy: 0.8800, Test Loss: 0.9714, Test Accuracy: 0.8536
Epoch 5/500 - Train Loss: 0.6845, Train Accuracy: 0.9200, Test Loss: 0.7669, Test Accuracy: 0.8951
Epoch 6/500 - Train Loss: 0.5531, Train Accuracy: 0.9375, Test Loss: 0.6323, Test Accuracy: 0.9143
Epoch 7/500 - Train Loss: 0.4789, Train Accuracy: 0.9400, Test Loss: 0.5312, Test Accuracy: 0.9296
Epoch 8/500 - Train Loss: 0.4295, Train Accuracy: 0.9500, Test Loss: 0.4564, Test Accuracy: 0.9323
Epoch 9/500 - Train Loss: 0.3683, Train Accuracy: 0.9675, Test Loss: 0.4013, Test Accuracy: 0.9384
Epoch 10/500 - Train Loss: 0.3487, Train Accuracy: 0.9675, Test Loss: 0.3708, Test Accuracy: 0.9379
Epoch 11/500 - Train Loss: 0.2933, Train Accuracy: 0.9675, Test Loss: 0.3481, Test Accuracy: 0.9414
Epoch 12/500 - Train Loss: 0.2884, Train Accuracy: 0.9675, Test Loss: 0.3318, Test Accuracy: 0.9427
Epoch 13/500 - Train Loss: 0.2563, Train Accuracy: 0.9800, Test Loss: 0.3185, Test Accuracy: 0.9445
Epoch 14/500 - Train Loss: 0.2529, Train Accuracy: 0.9800, Test Loss: 0.3066, Test Accuracy: 0.9502
Epoch 15/500 - Train Loss: 0.2472, Train Accuracy: 0.9775, Test Loss: 0.3030, Test Accuracy: 0.9489
Epoch 16/500 - Train Loss: 0.2411, Train Accuracy: 0.9775, Test Loss: 0.2959, Test Accuracy: 0.9484
Epoch 17/500 - Train Loss: 0.2102, Train Accuracy: 0.9825, Test Loss: 0.2857, Test Accuracy: 0.9497
Epoch 18/500 - Train Loss: 0.2267, Train Accuracy: 0.9675, Test Loss: 0.2859, Test Accuracy: 0.9484
Epoch 19/500 - Train Loss: 0.2023, Train Accuracy: 0.9875, Test Loss: 0.2777, Test Accuracy: 0.9480
Epoch 20/500 - Train Loss: 0.1846, Train Accuracy: 0.9900, Test Loss: 0.2710, Test Accuracy: 0.9484
Epoch 21/500 - Train Loss: 0.1796, Train Accuracy: 0.9975, Test Loss: 0.2694, Test Accuracy: 0.9484
Epoch 22/500 - Train Loss: 0.1834, Train Accuracy: 0.9875, Test Loss: 0.2650, Test Accuracy: 0.9502
Epoch 23/500 - Train Loss: 0.1665, Train Accuracy: 0.9900, Test Loss: 0.2618, Test Accuracy: 0.9489
Epoch 24/500 - Train Loss: 0.1629, Train Accuracy: 0.9925, Test Loss: 0.2636, Test Accuracy: 0.9493
Epoch 25/500 - Train Loss: 0.1805, Train Accuracy: 0.9850, Test Loss: 0.2626, Test Accuracy: 0.9497
Epoch 26/500 - Train Loss: 0.1503, Train Accuracy: 0.9925, Test Loss: 0.2598, Test Accuracy: 0.9502
Epoch 27/500 - Train Loss: 0.1490, Train Accuracy: 0.9900, Test Loss: 0.2555, Test Accuracy: 0.9506
Epoch 28/500 - Train Loss: 0.1607, Train Accuracy: 0.9900, Test Loss: 0.2617, Test Accuracy: 0.9471
Epoch 29/500 - Train Loss: 0.1614, Train Accuracy: 0.9875, Test Loss: 0.2688, Test Accuracy: 0.9441
Epoch 30/500 - Train Loss: 0.1570, Train Accuracy: 0.9900, Test Loss: 0.2729, Test Accuracy: 0.9454
Epoch 31/500 - Train Loss: 0.1376, Train Accuracy: 0.9975, Test Loss: 0.2632, Test Accuracy: 0.9510
Epoch 32/500 - Train Loss: 0.1417, Train Accuracy: 0.9950, Test Loss: 0.2567, Test Accuracy: 0.9519
Epoch 33/500 - Train Loss: 0.1337, Train Accuracy: 0.9950, Test Loss: 0.2541, Test Accuracy: 0.9519
Epoch 34/500 - Train Loss: 0.1440, Train Accuracy: 0.9975, Test Loss: 0.2565, Test Accuracy: 0.9497
Epoch 35/500 - Train Loss: 0.1332, Train Accuracy: 0.9950, Test Loss: 0.2606, Test Accuracy: 0.9489
Epoch 36/500 - Train Loss: 0.1336, Train Accuracy: 0.9925, Test Loss: 0.2587, Test Accuracy: 0.9497
Epoch 37/500 - Train Loss: 0.1352, Train Accuracy: 0.9950, Test Loss: 0.2557, Test Accuracy: 0.9497
Epoch 38/500 - Train Loss: 0.1232, Train Accuracy: 0.9975, Test Loss: 0.2604, Test Accuracy: 0.9458
Epoch 39/500 - Train Loss: 0.1324, Train Accuracy: 0.9925, Test Loss: 0.2679, Test Accuracy: 0.9419
Epoch 40/500 - Train Loss: 0.1389, Train Accuracy: 0.9900, Test Loss: 0.2599, Test Accuracy: 0.9454
Epoch 41/500 - Train Loss: 0.1339, Train Accuracy: 0.9900, Test Loss: 0.2564, Test Accuracy: 0.9441
Epoch 42/500 - Train Loss: 0.1337, Train Accuracy: 0.9925, Test Loss: 0.2569, Test Accuracy: 0.9432
Epoch 43/500 - Train Loss: 0.1204, Train Accuracy: 0.9950, Test Loss: 0.2586, Test Accuracy: 0.9449
Epoch 44/500 - Train Loss: 0.1235, Train Accuracy: 0.9950, Test Loss: 0.2622, Test Accuracy: 0.9436
Epoch 45/500 - Train Loss: 0.1128, Train Accuracy: 1.0000, Test Loss: 0.2619, Test Accuracy: 0.9449
Epoch 46/500 - Train Loss: 0.1238, Train Accuracy: 0.9950, Test Loss: 0.2611, Test Accuracy: 0.9432
Epoch 47/500 - Train Loss: 0.1188, Train Accuracy: 0.9975, Test Loss: 0.2518, Test Accuracy: 0.9476
Epoch 48/500 - Train Loss: 0.1160, Train Accuracy: 0.9950, Test Loss: 0.2580, Test Accuracy: 0.9454
Epoch 49/500 - Train Loss: 0.1109, Train Accuracy: 0.9975, Test Loss: 0.2558, Test Accuracy: 0.9454
