Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0915, Train Accuracy: 0.1700, Test Loss: 2.0397, Test Accuracy: 0.2247
Epoch 2/500 - Train Loss: 1.8724, Train Accuracy: 0.3700, Test Loss: 1.7997, Test Accuracy: 0.4559
Epoch 3/500 - Train Loss: 1.6723, Train Accuracy: 0.5050, Test Loss: 1.5814, Test Accuracy: 0.5874
Epoch 4/500 - Train Loss: 1.4905, Train Accuracy: 0.6450, Test Loss: 1.3884, Test Accuracy: 0.6823
Epoch 5/500 - Train Loss: 1.3462, Train Accuracy: 0.6950, Test Loss: 1.2113, Test Accuracy: 0.7535
Epoch 6/500 - Train Loss: 1.2069, Train Accuracy: 0.7650, Test Loss: 1.0685, Test Accuracy: 0.8112
Epoch 7/500 - Train Loss: 1.0911, Train Accuracy: 0.7800, Test Loss: 0.9300, Test Accuracy: 0.8457
Epoch 8/500 - Train Loss: 0.9845, Train Accuracy: 0.7925, Test Loss: 0.8209, Test Accuracy: 0.8772
Epoch 9/500 - Train Loss: 0.8877, Train Accuracy: 0.8450, Test Loss: 0.7501, Test Accuracy: 0.8746
Epoch 10/500 - Train Loss: 0.8071, Train Accuracy: 0.8600, Test Loss: 0.6747, Test Accuracy: 0.8929
Epoch 11/500 - Train Loss: 0.7555, Train Accuracy: 0.8625, Test Loss: 0.6208, Test Accuracy: 0.8990
Epoch 12/500 - Train Loss: 0.7075, Train Accuracy: 0.8600, Test Loss: 0.5689, Test Accuracy: 0.9003
Epoch 13/500 - Train Loss: 0.6541, Train Accuracy: 0.8750, Test Loss: 0.5286, Test Accuracy: 0.9139
Epoch 14/500 - Train Loss: 0.6067, Train Accuracy: 0.8925, Test Loss: 0.4967, Test Accuracy: 0.9205
Epoch 15/500 - Train Loss: 0.5941, Train Accuracy: 0.8850, Test Loss: 0.4684, Test Accuracy: 0.9226
Epoch 16/500 - Train Loss: 0.5714, Train Accuracy: 0.8825, Test Loss: 0.4527, Test Accuracy: 0.9261
