Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.1125, Train Accuracy: 0.1600, Test Loss: 2.0845, Test Accuracy: 0.1709
Epoch 2/500 - Train Loss: 1.9889, Train Accuracy: 0.2475, Test Loss: 2.0282, Test Accuracy: 0.2194
Epoch 3/500 - Train Loss: 1.8363, Train Accuracy: 0.3650, Test Loss: 1.9051, Test Accuracy: 0.3260
Epoch 4/500 - Train Loss: 1.7425, Train Accuracy: 0.4650, Test Loss: 1.7778, Test Accuracy: 0.4519
Epoch 5/500 - Train Loss: 1.6469, Train Accuracy: 0.5600, Test Loss: 1.6566, Test Accuracy: 0.5555
Epoch 6/500 - Train Loss: 1.5353, Train Accuracy: 0.6225, Test Loss: 1.5431, Test Accuracy: 0.6302
Epoch 7/500 - Train Loss: 1.4395, Train Accuracy: 0.6900, Test Loss: 1.4422, Test Accuracy: 0.6831
Epoch 8/500 - Train Loss: 1.3579, Train Accuracy: 0.7450, Test Loss: 1.3466, Test Accuracy: 0.7233
Epoch 9/500 - Train Loss: 1.2682, Train Accuracy: 0.7600, Test Loss: 1.2588, Test Accuracy: 0.7522
Epoch 10/500 - Train Loss: 1.2022, Train Accuracy: 0.8000, Test Loss: 1.1820, Test Accuracy: 0.7697
Epoch 11/500 - Train Loss: 1.0938, Train Accuracy: 0.8375, Test Loss: 1.1091, Test Accuracy: 0.7906
Epoch 12/500 - Train Loss: 1.0377, Train Accuracy: 0.8650, Test Loss: 1.0525, Test Accuracy: 0.8073
Epoch 13/500 - Train Loss: 0.9855, Train Accuracy: 0.8625, Test Loss: 0.9906, Test Accuracy: 0.8260
Epoch 14/500 - Train Loss: 0.9264, Train Accuracy: 0.8900, Test Loss: 0.9305, Test Accuracy: 0.8431
Epoch 15/500 - Train Loss: 0.8856, Train Accuracy: 0.8800, Test Loss: 0.8838, Test Accuracy: 0.8606
Epoch 16/500 - Train Loss: 0.8443, Train Accuracy: 0.8925, Test Loss: 0.8406, Test Accuracy: 0.8737
Epoch 17/500 - Train Loss: 0.7705, Train Accuracy: 0.9200, Test Loss: 0.7980, Test Accuracy: 0.8811
Epoch 18/500 - Train Loss: 0.7542, Train Accuracy: 0.9125, Test Loss: 0.7625, Test Accuracy: 0.8855
Epoch 19/500 - Train Loss: 0.7101, Train Accuracy: 0.9225, Test Loss: 0.7240, Test Accuracy: 0.8912
Epoch 20/500 - Train Loss: 0.6492, Train Accuracy: 0.9500, Test Loss: 0.6900, Test Accuracy: 0.8955
Epoch 21/500 - Train Loss: 0.6273, Train Accuracy: 0.9350, Test Loss: 0.6623, Test Accuracy: 0.9025
Epoch 22/500 - Train Loss: 0.6111, Train Accuracy: 0.9450, Test Loss: 0.6289, Test Accuracy: 0.9043
Epoch 23/500 - Train Loss: 0.5764, Train Accuracy: 0.9525, Test Loss: 0.6007, Test Accuracy: 0.9126
Epoch 24/500 - Train Loss: 0.5418, Train Accuracy: 0.9350, Test Loss: 0.5779, Test Accuracy: 0.9196
Epoch 25/500 - Train Loss: 0.5337, Train Accuracy: 0.9450, Test Loss: 0.5591, Test Accuracy: 0.9240
Epoch 26/500 - Train Loss: 0.4968, Train Accuracy: 0.9575, Test Loss: 0.5394, Test Accuracy: 0.9270
Epoch 27/500 - Train Loss: 0.4706, Train Accuracy: 0.9600, Test Loss: 0.5112, Test Accuracy: 0.9274
Epoch 28/500 - Train Loss: 0.4716, Train Accuracy: 0.9425, Test Loss: 0.4954, Test Accuracy: 0.9288
Epoch 29/500 - Train Loss: 0.4600, Train Accuracy: 0.9675, Test Loss: 0.4818, Test Accuracy: 0.9274
Epoch 30/500 - Train Loss: 0.4488, Train Accuracy: 0.9475, Test Loss: 0.4727, Test Accuracy: 0.9323
Epoch 31/500 - Train Loss: 0.4098, Train Accuracy: 0.9675, Test Loss: 0.4614, Test Accuracy: 0.9362
Epoch 32/500 - Train Loss: 0.4034, Train Accuracy: 0.9725, Test Loss: 0.4461, Test Accuracy: 0.9384
Epoch 33/500 - Train Loss: 0.3897, Train Accuracy: 0.9625, Test Loss: 0.4343, Test Accuracy: 0.9371
Epoch 34/500 - Train Loss: 0.3883, Train Accuracy: 0.9675, Test Loss: 0.4269, Test Accuracy: 0.9358
Epoch 35/500 - Train Loss: 0.3570, Train Accuracy: 0.9775, Test Loss: 0.4189, Test Accuracy: 0.9392
Epoch 36/500 - Train Loss: 0.3467, Train Accuracy: 0.9625, Test Loss: 0.4077, Test Accuracy: 0.9375
Epoch 37/500 - Train Loss: 0.3558, Train Accuracy: 0.9800, Test Loss: 0.3969, Test Accuracy: 0.9392
Epoch 38/500 - Train Loss: 0.3334, Train Accuracy: 0.9725, Test Loss: 0.3914, Test Accuracy: 0.9371
Epoch 39/500 - Train Loss: 0.3246, Train Accuracy: 0.9725, Test Loss: 0.3893, Test Accuracy: 0.9375
Epoch 40/500 - Train Loss: 0.3330, Train Accuracy: 0.9625, Test Loss: 0.3802, Test Accuracy: 0.9401
Epoch 41/500 - Train Loss: 0.3157, Train Accuracy: 0.9800, Test Loss: 0.3730, Test Accuracy: 0.9410
Epoch 42/500 - Train Loss: 0.3209, Train Accuracy: 0.9775, Test Loss: 0.3680, Test Accuracy: 0.9432
Epoch 43/500 - Train Loss: 0.2891, Train Accuracy: 0.9800, Test Loss: 0.3645, Test Accuracy: 0.9441
Epoch 44/500 - Train Loss: 0.2934, Train Accuracy: 0.9800, Test Loss: 0.3602, Test Accuracy: 0.9436
Epoch 45/500 - Train Loss: 0.2713, Train Accuracy: 0.9900, Test Loss: 0.3563, Test Accuracy: 0.9445
Epoch 46/500 - Train Loss: 0.2841, Train Accuracy: 0.9850, Test Loss: 0.3546, Test Accuracy: 0.9441
Epoch 47/500 - Train Loss: 0.2656, Train Accuracy: 0.9825, Test Loss: 0.3469, Test Accuracy: 0.9471
Epoch 48/500 - Train Loss: 0.2550, Train Accuracy: 0.9750, Test Loss: 0.3488, Test Accuracy: 0.9427
Epoch 49/500 - Train Loss: 0.2500, Train Accuracy: 0.9950, Test Loss: 0.3455, Test Accuracy: 0.9441
Epoch 50/500 - Train Loss: 0.2662, Train Accuracy: 0.9775, Test Loss: 0.3427, Test Accuracy: 0.9445
Epoch 51/500 - Train Loss: 0.2500, Train Accuracy: 0.9825, Test Loss: 0.3372, Test Accuracy: 0.9449
Epoch 52/500 - Train Loss: 0.2413, Train Accuracy: 0.9900, Test Loss: 0.3342, Test Accuracy: 0.9467
Epoch 53/500 - Train Loss: 0.2386, Train Accuracy: 0.9850, Test Loss: 0.3328, Test Accuracy: 0.9476
Epoch 54/500 - Train Loss: 0.2284, Train Accuracy: 0.9925, Test Loss: 0.3335, Test Accuracy: 0.9462
Epoch 55/500 - Train Loss: 0.2394, Train Accuracy: 0.9875, Test Loss: 0.3313, Test Accuracy: 0.9467
Epoch 56/500 - Train Loss: 0.2289, Train Accuracy: 0.9900, Test Loss: 0.3286, Test Accuracy: 0.9467
Epoch 57/500 - Train Loss: 0.2413, Train Accuracy: 0.9825, Test Loss: 0.3255, Test Accuracy: 0.9471
Epoch 58/500 - Train Loss: 0.2310, Train Accuracy: 0.9850, Test Loss: 0.3276, Test Accuracy: 0.9436
Epoch 59/500 - Train Loss: 0.2182, Train Accuracy: 0.9950, Test Loss: 0.3251, Test Accuracy: 0.9445
Epoch 60/500 - Train Loss: 0.2102, Train Accuracy: 0.9900, Test Loss: 0.3237, Test Accuracy: 0.9454
Epoch 61/500 - Train Loss: 0.2153, Train Accuracy: 0.9925, Test Loss: 0.3226, Test Accuracy: 0.9462
Epoch 62/500 - Train Loss: 0.2205, Train Accuracy: 0.9875, Test Loss: 0.3187, Test Accuracy: 0.9462
Epoch 63/500 - Train Loss: 0.2057, Train Accuracy: 0.9925, Test Loss: 0.3180, Test Accuracy: 0.9449
Epoch 64/500 - Train Loss: 0.2032, Train Accuracy: 0.9975, Test Loss: 0.3159, Test Accuracy: 0.9458
Epoch 65/500 - Train Loss: 0.2120, Train Accuracy: 0.9850, Test Loss: 0.3106, Test Accuracy: 0.9489
Epoch 66/500 - Train Loss: 0.2203, Train Accuracy: 0.9875, Test Loss: 0.3160, Test Accuracy: 0.9454
Epoch 67/500 - Train Loss: 0.2112, Train Accuracy: 0.9900, Test Loss: 0.3145, Test Accuracy: 0.9476
Epoch 68/500 - Train Loss: 0.2052, Train Accuracy: 0.9875, Test Loss: 0.3128, Test Accuracy: 0.9467
Epoch 69/500 - Train Loss: 0.1999, Train Accuracy: 0.9925, Test Loss: 0.3080, Test Accuracy: 0.9502
Epoch 70/500 - Train Loss: 0.1967, Train Accuracy: 0.9875, Test Loss: 0.3116, Test Accuracy: 0.9471
Epoch 71/500 - Train Loss: 0.1982, Train Accuracy: 0.9925, Test Loss: 0.3089, Test Accuracy: 0.9489
Epoch 72/500 - Train Loss: 0.1906, Train Accuracy: 0.9950, Test Loss: 0.3073, Test Accuracy: 0.9484
Epoch 73/500 - Train Loss: 0.1960, Train Accuracy: 0.9925, Test Loss: 0.3063, Test Accuracy: 0.9497
Epoch 74/500 - Train Loss: 0.1989, Train Accuracy: 0.9925, Test Loss: 0.3114, Test Accuracy: 0.9454
Epoch 75/500 - Train Loss: 0.1985, Train Accuracy: 0.9875, Test Loss: 0.3079, Test Accuracy: 0.9489
Epoch 76/500 - Train Loss: 0.1906, Train Accuracy: 0.9950, Test Loss: 0.3066, Test Accuracy: 0.9476
Epoch 77/500 - Train Loss: 0.1841, Train Accuracy: 0.9975, Test Loss: 0.3003, Test Accuracy: 0.9506
Epoch 78/500 - Train Loss: 0.1865, Train Accuracy: 0.9950, Test Loss: 0.3046, Test Accuracy: 0.9510
Epoch 79/500 - Train Loss: 0.1778, Train Accuracy: 0.9975, Test Loss: 0.3003, Test Accuracy: 0.9537
Epoch 80/500 - Train Loss: 0.1764, Train Accuracy: 0.9925, Test Loss: 0.3001, Test Accuracy: 0.9519
Epoch 81/500 - Train Loss: 0.1833, Train Accuracy: 0.9925, Test Loss: 0.2988, Test Accuracy: 0.9528
Epoch 82/500 - Train Loss: 0.1962, Train Accuracy: 0.9900, Test Loss: 0.2970, Test Accuracy: 0.9524
Epoch 83/500 - Train Loss: 0.1763, Train Accuracy: 0.9950, Test Loss: 0.3009, Test Accuracy: 0.9519
Epoch 84/500 - Train Loss: 0.1808, Train Accuracy: 0.9825, Test Loss: 0.3020, Test Accuracy: 0.9506
Epoch 85/500 - Train Loss: 0.1738, Train Accuracy: 0.9950, Test Loss: 0.3041, Test Accuracy: 0.9502
Epoch 86/500 - Train Loss: 0.1850, Train Accuracy: 0.9900, Test Loss: 0.3001, Test Accuracy: 0.9480
Epoch 87/500 - Train Loss: 0.1686, Train Accuracy: 0.9950, Test Loss: 0.3005, Test Accuracy: 0.9493
Epoch 88/500 - Train Loss: 0.1768, Train Accuracy: 0.9975, Test Loss: 0.3005, Test Accuracy: 0.9476
