Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 52/500 - Train Loss: 0.2011, Train Accuracy: 0.9875, Test Loss: 0.2875, Test Accuracy: 0.9524
Epoch 53/500 - Train Loss: 0.1941, Train Accuracy: 0.9850, Test Loss: 0.2856, Test Accuracy: 0.9541
Epoch 54/500 - Train Loss: 0.1934, Train Accuracy: 0.9850, Test Loss: 0.2868, Test Accuracy: 0.9510
Epoch 55/500 - Train Loss: 0.1983, Train Accuracy: 0.9850, Test Loss: 0.2941, Test Accuracy: 0.9489
Epoch 56/500 - Train Loss: 0.1804, Train Accuracy: 0.9975, Test Loss: 0.2996, Test Accuracy: 0.9458
Epoch 57/500 - Train Loss: 0.2078, Train Accuracy: 0.9875, Test Loss: 0.3064, Test Accuracy: 0.9423
Epoch 58/500 - Train Loss: 0.1906, Train Accuracy: 0.9875, Test Loss: 0.3143, Test Accuracy: 0.9384
Epoch 59/500 - Train Loss: 0.1796, Train Accuracy: 0.9950, Test Loss: 0.2947, Test Accuracy: 0.9476
Epoch 60/500 - Train Loss: 0.1978, Train Accuracy: 0.9850, Test Loss: 0.2921, Test Accuracy: 0.9506
Epoch 61/500 - Train Loss: 0.2055, Train Accuracy: 0.9850, Test Loss: 0.2974, Test Accuracy: 0.9458
Epoch 62/500 - Train Loss: 0.1694, Train Accuracy: 0.9975, Test Loss: 0.3064, Test Accuracy: 0.9419
Epoch 63/500 - Train Loss: 0.1753, Train Accuracy: 0.9900, Test Loss: 0.3037, Test Accuracy: 0.9406

Early stopping triggered at epoch 63
Best test loss: 0.2850
Best test accuracy: 0.9563
Plot saved as trained_models/Sweep_data run/metrics/loss.png
Plot saved as trained_models/Sweep_data run/metrics/metrics.png
