Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 1.9896, Train Accuracy: 0.2175, Test Loss: 1.9854, Test Accuracy: 0.2762
Epoch 2/500 - Train Loss: 1.6279, Train Accuracy: 0.5200, Test Loss: 1.5968, Test Accuracy: 0.5988
Epoch 3/500 - Train Loss: 1.3041, Train Accuracy: 0.7500, Test Loss: 1.2495, Test Accuracy: 0.7806
Epoch 4/500 - Train Loss: 1.0862, Train Accuracy: 0.8450, Test Loss: 0.9993, Test Accuracy: 0.8457
Epoch 5/500 - Train Loss: 0.9017, Train Accuracy: 0.8900, Test Loss: 0.8153, Test Accuracy: 0.8767
Epoch 6/500 - Train Loss: 0.7091, Train Accuracy: 0.9200, Test Loss: 0.6701, Test Accuracy: 0.8999
Epoch 7/500 - Train Loss: 0.6010, Train Accuracy: 0.9200, Test Loss: 0.5735, Test Accuracy: 0.9069
Epoch 8/500 - Train Loss: 0.5439, Train Accuracy: 0.9300, Test Loss: 0.5023, Test Accuracy: 0.9156
Epoch 9/500 - Train Loss: 0.4649, Train Accuracy: 0.9300, Test Loss: 0.4372, Test Accuracy: 0.9261
Epoch 10/500 - Train Loss: 0.3974, Train Accuracy: 0.9600, Test Loss: 0.3916, Test Accuracy: 0.9309
Epoch 11/500 - Train Loss: 0.3263, Train Accuracy: 0.9650, Test Loss: 0.3500, Test Accuracy: 0.9397
Epoch 12/500 - Train Loss: 0.3342, Train Accuracy: 0.9675, Test Loss: 0.3331, Test Accuracy: 0.9323
Epoch 13/500 - Train Loss: 0.2778, Train Accuracy: 0.9675, Test Loss: 0.3110, Test Accuracy: 0.9401
Epoch 14/500 - Train Loss: 0.2646, Train Accuracy: 0.9625, Test Loss: 0.2982, Test Accuracy: 0.9401
Epoch 15/500 - Train Loss: 0.2400, Train Accuracy: 0.9675, Test Loss: 0.2806, Test Accuracy: 0.9445
Epoch 16/500 - Train Loss: 0.2176, Train Accuracy: 0.9775, Test Loss: 0.2715, Test Accuracy: 0.9454
Epoch 17/500 - Train Loss: 0.1910, Train Accuracy: 0.9875, Test Loss: 0.2656, Test Accuracy: 0.9419
