Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 1.9936, Train Accuracy: 0.2375, Test Loss: 2.0722, Test Accuracy: 0.1604
Epoch 2/500 - Train Loss: 1.4769, Train Accuracy: 0.6775, Test Loss: 1.9739, Test Accuracy: 0.2570
Epoch 3/500 - Train Loss: 1.1604, Train Accuracy: 0.8100, Test Loss: 1.7077, Test Accuracy: 0.5599
Epoch 4/500 - Train Loss: 0.9102, Train Accuracy: 0.8725, Test Loss: 1.4030, Test Accuracy: 0.7325
Epoch 5/500 - Train Loss: 0.7466, Train Accuracy: 0.9150, Test Loss: 1.1094, Test Accuracy: 0.8545
Epoch 6/500 - Train Loss: 0.6333, Train Accuracy: 0.9275, Test Loss: 0.8801, Test Accuracy: 0.8990
Epoch 7/500 - Train Loss: 0.5490, Train Accuracy: 0.9450, Test Loss: 0.7277, Test Accuracy: 0.9165
Epoch 8/500 - Train Loss: 0.4981, Train Accuracy: 0.9475, Test Loss: 0.6197, Test Accuracy: 0.9196
Epoch 9/500 - Train Loss: 0.4287, Train Accuracy: 0.9675, Test Loss: 0.5404, Test Accuracy: 0.9305
Epoch 10/500 - Train Loss: 0.4067, Train Accuracy: 0.9700, Test Loss: 0.5016, Test Accuracy: 0.9274
Epoch 11/500 - Train Loss: 0.3768, Train Accuracy: 0.9750, Test Loss: 0.4727, Test Accuracy: 0.9309
Epoch 12/500 - Train Loss: 0.3585, Train Accuracy: 0.9725, Test Loss: 0.4515, Test Accuracy: 0.9379
Epoch 13/500 - Train Loss: 0.3395, Train Accuracy: 0.9875, Test Loss: 0.4432, Test Accuracy: 0.9384
Epoch 14/500 - Train Loss: 0.3397, Train Accuracy: 0.9875, Test Loss: 0.4362, Test Accuracy: 0.9392
Epoch 15/500 - Train Loss: 0.3226, Train Accuracy: 0.9925, Test Loss: 0.4207, Test Accuracy: 0.9480
Epoch 16/500 - Train Loss: 0.3219, Train Accuracy: 0.9875, Test Loss: 0.4112, Test Accuracy: 0.9476
Epoch 17/500 - Train Loss: 0.3128, Train Accuracy: 0.9875, Test Loss: 0.4054, Test Accuracy: 0.9497
