Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0818, Train Accuracy: 0.1875, Test Loss: 2.0752, Test Accuracy: 0.1740
Epoch 2/500 - Train Loss: 1.8721, Train Accuracy: 0.3475, Test Loss: 1.9658, Test Accuracy: 0.2832
Epoch 3/500 - Train Loss: 1.6478, Train Accuracy: 0.5450, Test Loss: 1.7645, Test Accuracy: 0.4790
Epoch 4/500 - Train Loss: 1.4954, Train Accuracy: 0.6550, Test Loss: 1.5648, Test Accuracy: 0.6316
Epoch 5/500 - Train Loss: 1.3581, Train Accuracy: 0.7375, Test Loss: 1.3856, Test Accuracy: 0.7128
Epoch 6/500 - Train Loss: 1.1975, Train Accuracy: 0.8125, Test Loss: 1.2299, Test Accuracy: 0.7675
Epoch 7/500 - Train Loss: 1.0789, Train Accuracy: 0.8425, Test Loss: 1.1021, Test Accuracy: 0.8099
Epoch 8/500 - Train Loss: 0.9781, Train Accuracy: 0.8925, Test Loss: 0.9897, Test Accuracy: 0.8282
Epoch 9/500 - Train Loss: 0.8805, Train Accuracy: 0.8825, Test Loss: 0.8909, Test Accuracy: 0.8545
Epoch 10/500 - Train Loss: 0.8117, Train Accuracy: 0.9125, Test Loss: 0.8130, Test Accuracy: 0.8772
Epoch 11/500 - Train Loss: 0.7100, Train Accuracy: 0.9275, Test Loss: 0.7444, Test Accuracy: 0.8868
Epoch 12/500 - Train Loss: 0.6661, Train Accuracy: 0.9175, Test Loss: 0.6911, Test Accuracy: 0.8986
Epoch 13/500 - Train Loss: 0.6086, Train Accuracy: 0.9300, Test Loss: 0.6398, Test Accuracy: 0.9087
Epoch 14/500 - Train Loss: 0.5688, Train Accuracy: 0.9525, Test Loss: 0.5926, Test Accuracy: 0.9165
Epoch 15/500 - Train Loss: 0.5436, Train Accuracy: 0.9500, Test Loss: 0.5568, Test Accuracy: 0.9231
Epoch 16/500 - Train Loss: 0.5192, Train Accuracy: 0.9400, Test Loss: 0.5258, Test Accuracy: 0.9283
Epoch 17/500 - Train Loss: 0.4555, Train Accuracy: 0.9700, Test Loss: 0.4995, Test Accuracy: 0.9301
Epoch 18/500 - Train Loss: 0.4551, Train Accuracy: 0.9350, Test Loss: 0.4795, Test Accuracy: 0.9283
Epoch 19/500 - Train Loss: 0.4225, Train Accuracy: 0.9650, Test Loss: 0.4549, Test Accuracy: 0.9309
Epoch 20/500 - Train Loss: 0.3811, Train Accuracy: 0.9725, Test Loss: 0.4368, Test Accuracy: 0.9318
