Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0736, Train Accuracy: 0.1625, Test Loss: 2.0513, Test Accuracy: 0.2771
Epoch 2/500 - Train Loss: 1.8351, Train Accuracy: 0.3200, Test Loss: 1.8124, Test Accuracy: 0.4021
Epoch 3/500 - Train Loss: 1.6678, Train Accuracy: 0.5150, Test Loss: 1.6043, Test Accuracy: 0.5826
Epoch 4/500 - Train Loss: 1.5169, Train Accuracy: 0.6550, Test Loss: 1.4304, Test Accuracy: 0.6740
Epoch 5/500 - Train Loss: 1.4094, Train Accuracy: 0.7275, Test Loss: 1.2939, Test Accuracy: 0.7399
Epoch 6/500 - Train Loss: 1.2830, Train Accuracy: 0.7775, Test Loss: 1.1636, Test Accuracy: 0.7985
Epoch 7/500 - Train Loss: 1.1835, Train Accuracy: 0.8250, Test Loss: 1.0664, Test Accuracy: 0.8274
Epoch 8/500 - Train Loss: 1.1303, Train Accuracy: 0.8150, Test Loss: 0.9687, Test Accuracy: 0.8601
Epoch 9/500 - Train Loss: 1.0612, Train Accuracy: 0.8300, Test Loss: 0.9012, Test Accuracy: 0.8702
Epoch 10/500 - Train Loss: 0.9799, Train Accuracy: 0.8550, Test Loss: 0.8342, Test Accuracy: 0.8842
Epoch 11/500 - Train Loss: 0.9174, Train Accuracy: 0.8750, Test Loss: 0.7724, Test Accuracy: 0.8907
Epoch 12/500 - Train Loss: 0.8927, Train Accuracy: 0.8700, Test Loss: 0.7259, Test Accuracy: 0.8999
Epoch 13/500 - Train Loss: 0.8207, Train Accuracy: 0.8800, Test Loss: 0.6906, Test Accuracy: 0.9091
Epoch 14/500 - Train Loss: 0.7461, Train Accuracy: 0.9200, Test Loss: 0.6593, Test Accuracy: 0.9126
Epoch 15/500 - Train Loss: 0.7727, Train Accuracy: 0.8900, Test Loss: 0.6354, Test Accuracy: 0.9143
Epoch 16/500 - Train Loss: 0.7139, Train Accuracy: 0.9025, Test Loss: 0.6182, Test Accuracy: 0.9156
Epoch 17/500 - Train Loss: 0.6979, Train Accuracy: 0.9100, Test Loss: 0.5915, Test Accuracy: 0.9240
Epoch 18/500 - Train Loss: 0.6918, Train Accuracy: 0.8900, Test Loss: 0.5781, Test Accuracy: 0.9279
Epoch 19/500 - Train Loss: 0.6702, Train Accuracy: 0.9200, Test Loss: 0.5686, Test Accuracy: 0.9283
Epoch 20/500 - Train Loss: 0.6608, Train Accuracy: 0.9150, Test Loss: 0.5534, Test Accuracy: 0.9292
Epoch 21/500 - Train Loss: 0.6273, Train Accuracy: 0.9325, Test Loss: 0.5430, Test Accuracy: 0.9309
Epoch 22/500 - Train Loss: 0.6080, Train Accuracy: 0.9200, Test Loss: 0.5363, Test Accuracy: 0.9331
Epoch 23/500 - Train Loss: 0.5970, Train Accuracy: 0.9250, Test Loss: 0.5243, Test Accuracy: 0.9344
Epoch 24/500 - Train Loss: 0.5605, Train Accuracy: 0.9425, Test Loss: 0.5194, Test Accuracy: 0.9331
Epoch 25/500 - Train Loss: 0.5558, Train Accuracy: 0.9250, Test Loss: 0.5176, Test Accuracy: 0.9323
Epoch 26/500 - Train Loss: 0.5625, Train Accuracy: 0.9250, Test Loss: 0.5084, Test Accuracy: 0.9358
Epoch 27/500 - Train Loss: 0.5452, Train Accuracy: 0.9250, Test Loss: 0.5021, Test Accuracy: 0.9344
Epoch 28/500 - Train Loss: 0.5471, Train Accuracy: 0.9325, Test Loss: 0.5082, Test Accuracy: 0.9353
Epoch 29/500 - Train Loss: 0.5235, Train Accuracy: 0.9450, Test Loss: 0.5007, Test Accuracy: 0.9371
Epoch 30/500 - Train Loss: 0.5381, Train Accuracy: 0.9375, Test Loss: 0.4940, Test Accuracy: 0.9379
Epoch 31/500 - Train Loss: 0.4980, Train Accuracy: 0.9500, Test Loss: 0.4889, Test Accuracy: 0.9423
Epoch 32/500 - Train Loss: 0.5149, Train Accuracy: 0.9425, Test Loss: 0.4879, Test Accuracy: 0.9414
Epoch 33/500 - Train Loss: 0.4655, Train Accuracy: 0.9700, Test Loss: 0.4842, Test Accuracy: 0.9401
Epoch 34/500 - Train Loss: 0.4791, Train Accuracy: 0.9575, Test Loss: 0.4812, Test Accuracy: 0.9414
Epoch 35/500 - Train Loss: 0.4782, Train Accuracy: 0.9550, Test Loss: 0.4804, Test Accuracy: 0.9401
Epoch 36/500 - Train Loss: 0.4511, Train Accuracy: 0.9825, Test Loss: 0.4811, Test Accuracy: 0.9401
Epoch 37/500 - Train Loss: 0.4983, Train Accuracy: 0.9350, Test Loss: 0.4745, Test Accuracy: 0.9441
Epoch 38/500 - Train Loss: 0.4915, Train Accuracy: 0.9525, Test Loss: 0.4720, Test Accuracy: 0.9445
Epoch 39/500 - Train Loss: 0.4813, Train Accuracy: 0.9550, Test Loss: 0.4717, Test Accuracy: 0.9471
Epoch 40/500 - Train Loss: 0.4856, Train Accuracy: 0.9450, Test Loss: 0.4779, Test Accuracy: 0.9397
Epoch 41/500 - Train Loss: 0.4436, Train Accuracy: 0.9725, Test Loss: 0.4700, Test Accuracy: 0.9441
Epoch 42/500 - Train Loss: 0.4592, Train Accuracy: 0.9575, Test Loss: 0.4693, Test Accuracy: 0.9462
Epoch 43/500 - Train Loss: 0.4354, Train Accuracy: 0.9700, Test Loss: 0.4693, Test Accuracy: 0.9454
Epoch 44/500 - Train Loss: 0.4228, Train Accuracy: 0.9725, Test Loss: 0.4662, Test Accuracy: 0.9471
Epoch 45/500 - Train Loss: 0.4747, Train Accuracy: 0.9475, Test Loss: 0.4646, Test Accuracy: 0.9462
Epoch 46/500 - Train Loss: 0.4489, Train Accuracy: 0.9650, Test Loss: 0.4654, Test Accuracy: 0.9441
Epoch 47/500 - Train Loss: 0.4320, Train Accuracy: 0.9625, Test Loss: 0.4656, Test Accuracy: 0.9476
Epoch 48/500 - Train Loss: 0.4359, Train Accuracy: 0.9700, Test Loss: 0.4653, Test Accuracy: 0.9510
Epoch 49/500 - Train Loss: 0.4097, Train Accuracy: 0.9775, Test Loss: 0.4611, Test Accuracy: 0.9476
