Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0294, Train Accuracy: 0.2100, Test Loss: 2.0627, Test Accuracy: 0.1779
Epoch 2/500 - Train Loss: 1.7120, Train Accuracy: 0.4775, Test Loss: 1.8724, Test Accuracy: 0.3807
Epoch 3/500 - Train Loss: 1.3679, Train Accuracy: 0.7225, Test Loss: 1.5331, Test Accuracy: 0.6477
Epoch 4/500 - Train Loss: 1.1224, Train Accuracy: 0.8000, Test Loss: 1.2248, Test Accuracy: 0.7758
Epoch 5/500 - Train Loss: 0.9230, Train Accuracy: 0.8750, Test Loss: 0.9810, Test Accuracy: 0.8475
Epoch 6/500 - Train Loss: 0.7326, Train Accuracy: 0.9200, Test Loss: 0.8110, Test Accuracy: 0.8750
Epoch 7/500 - Train Loss: 0.6095, Train Accuracy: 0.9250, Test Loss: 0.6639, Test Accuracy: 0.8999
Epoch 8/500 - Train Loss: 0.5245, Train Accuracy: 0.9325, Test Loss: 0.5534, Test Accuracy: 0.9222
Epoch 9/500 - Train Loss: 0.4346, Train Accuracy: 0.9450, Test Loss: 0.4693, Test Accuracy: 0.9336
Epoch 10/500 - Train Loss: 0.3953, Train Accuracy: 0.9600, Test Loss: 0.4146, Test Accuracy: 0.9375
Epoch 11/500 - Train Loss: 0.3225, Train Accuracy: 0.9700, Test Loss: 0.3746, Test Accuracy: 0.9432
Epoch 12/500 - Train Loss: 0.3157, Train Accuracy: 0.9525, Test Loss: 0.3495, Test Accuracy: 0.9441
Epoch 13/500 - Train Loss: 0.2647, Train Accuracy: 0.9825, Test Loss: 0.3319, Test Accuracy: 0.9471
Epoch 14/500 - Train Loss: 0.2565, Train Accuracy: 0.9750, Test Loss: 0.3124, Test Accuracy: 0.9493
Epoch 15/500 - Train Loss: 0.2481, Train Accuracy: 0.9750, Test Loss: 0.3031, Test Accuracy: 0.9524
Epoch 16/500 - Train Loss: 0.2351, Train Accuracy: 0.9850, Test Loss: 0.2932, Test Accuracy: 0.9471
Epoch 17/500 - Train Loss: 0.2026, Train Accuracy: 0.9825, Test Loss: 0.2938, Test Accuracy: 0.9449
Epoch 18/500 - Train Loss: 0.2178, Train Accuracy: 0.9750, Test Loss: 0.2856, Test Accuracy: 0.9432
Epoch 19/500 - Train Loss: 0.1926, Train Accuracy: 0.9875, Test Loss: 0.2691, Test Accuracy: 0.9484
Epoch 20/500 - Train Loss: 0.1682, Train Accuracy: 0.9900, Test Loss: 0.2647, Test Accuracy: 0.9506
Epoch 21/500 - Train Loss: 0.1619, Train Accuracy: 0.9975, Test Loss: 0.2640, Test Accuracy: 0.9515
Epoch 22/500 - Train Loss: 0.1680, Train Accuracy: 0.9875, Test Loss: 0.2637, Test Accuracy: 0.9502
Epoch 23/500 - Train Loss: 0.1538, Train Accuracy: 0.9875, Test Loss: 0.2558, Test Accuracy: 0.9497
Epoch 24/500 - Train Loss: 0.1435, Train Accuracy: 0.9975, Test Loss: 0.2604, Test Accuracy: 0.9471
Epoch 25/500 - Train Loss: 0.1608, Train Accuracy: 0.9900, Test Loss: 0.2585, Test Accuracy: 0.9458
Epoch 26/500 - Train Loss: 0.1349, Train Accuracy: 0.9950, Test Loss: 0.2527, Test Accuracy: 0.9502
Epoch 27/500 - Train Loss: 0.1339, Train Accuracy: 0.9900, Test Loss: 0.2635, Test Accuracy: 0.9445
Epoch 28/500 - Train Loss: 0.1402, Train Accuracy: 0.9925, Test Loss: 0.2756, Test Accuracy: 0.9432
Epoch 29/500 - Train Loss: 0.1429, Train Accuracy: 0.9875, Test Loss: 0.2880, Test Accuracy: 0.9375
Epoch 30/500 - Train Loss: 0.1484, Train Accuracy: 0.9800, Test Loss: 0.2673, Test Accuracy: 0.9445
Epoch 31/500 - Train Loss: 0.1226, Train Accuracy: 0.9975, Test Loss: 0.2553, Test Accuracy: 0.9506
Epoch 32/500 - Train Loss: 0.1291, Train Accuracy: 0.9950, Test Loss: 0.2500, Test Accuracy: 0.9515
Epoch 33/500 - Train Loss: 0.1200, Train Accuracy: 0.9975, Test Loss: 0.2575, Test Accuracy: 0.9471
Epoch 34/500 - Train Loss: 0.1279, Train Accuracy: 0.9950, Test Loss: 0.2587, Test Accuracy: 0.9462
Epoch 35/500 - Train Loss: 0.1202, Train Accuracy: 0.9925, Test Loss: 0.2568, Test Accuracy: 0.9476
Epoch 36/500 - Train Loss: 0.1198, Train Accuracy: 0.9950, Test Loss: 0.2559, Test Accuracy: 0.9462
Epoch 37/500 - Train Loss: 0.1181, Train Accuracy: 0.9950, Test Loss: 0.2653, Test Accuracy: 0.9397
Epoch 38/500 - Train Loss: 0.1087, Train Accuracy: 1.0000, Test Loss: 0.2670, Test Accuracy: 0.9392
Epoch 39/500 - Train Loss: 0.1210, Train Accuracy: 0.9925, Test Loss: 0.2801, Test Accuracy: 0.9344
Epoch 40/500 - Train Loss: 0.1279, Train Accuracy: 0.9900, Test Loss: 0.2753, Test Accuracy: 0.9340
Epoch 41/500 - Train Loss: 0.1220, Train Accuracy: 0.9925, Test Loss: 0.2657, Test Accuracy: 0.9397
Epoch 42/500 - Train Loss: 0.1250, Train Accuracy: 0.9925, Test Loss: 0.2638, Test Accuracy: 0.9414
Epoch 43/500 - Train Loss: 0.1079, Train Accuracy: 0.9975, Test Loss: 0.2649, Test Accuracy: 0.9414
Epoch 44/500 - Train Loss: 0.1090, Train Accuracy: 1.0000, Test Loss: 0.2640, Test Accuracy: 0.9419
Epoch 45/500 - Train Loss: 0.1018, Train Accuracy: 1.0000, Test Loss: 0.2592, Test Accuracy: 0.9454
Epoch 46/500 - Train Loss: 0.1096, Train Accuracy: 0.9975, Test Loss: 0.2554, Test Accuracy: 0.9449
Epoch 47/500 - Train Loss: 0.1060, Train Accuracy: 0.9975, Test Loss: 0.2569, Test Accuracy: 0.9462

Early stopping triggered at epoch 47
Best test loss: 0.2500
Best test accuracy: 0.9524
Plot saved as trained_models/Sweep run/metrics/loss.png
Plot saved as trained_models/Sweep run/metrics/metrics.png
