"Step","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX","Width only variation : 128 - test_loss","Width only variation : 128 - test_loss__MIN","Width only variation : 128 - test_loss__MAX","Width only variation : 128 - train_loss","Width only variation : 128 - train_loss__MIN","Width only variation : 128 - train_loss__MAX","Width only variation : 64 - test_loss","Width only variation : 64 - test_loss__MIN","Width only variation : 64 - test_loss__MAX","Width only variation : 64 - train_loss","Width only variation : 64 - train_loss__MIN","Width only variation : 64 - train_loss__MAX","Width only variation : 32 - test_loss","Width only variation : 32 - test_loss__MIN","Width only variation : 32 - test_loss__MAX","Width only variation : 32 - train_loss","Width only variation : 32 - train_loss__MIN","Width only variation : 32 - train_loss__MAX"
"30","2.2839111007343638","2.2839111007343638","2.2839111007343638","1.3783578564654821","1.3783578564654821","1.3783578564654821","2.3401459390466863","2.3401459390466863","2.3401459390466863","1.3880180657046965","1.3880180657046965","1.3880180657046965","2.2399042797088624","2.2399042797088624","2.2399042797088624","1.484822542091896","1.484822542091896","1.484822542091896","2.1779276644099843","2.1779276644099843","2.1779276644099843","1.5907978489755215","1.5907978489755215","1.5907978489755215","2.056951640735973","2.056951640735973","2.056951640735973","1.7714456137295427","1.7714456137295427","1.7714456137295427","2.1201262586767022","2.1201262586767022","2.1201262586767022","2.0209839231118387","2.0209839231118387","2.0209839231118387","2.13806585225192","2.13806585225192","2.13806585225192","2.0727696762961902","2.0727696762961902","2.0727696762961902"
"31","2.255025898326527","2.255025898326527","2.255025898326527","1.3375213802271877","1.3375213802271877","1.3375213802271877","2.31418954892592","2.31418954892592","2.31418954892592","1.3263458614787835","1.3263458614787835","1.3263458614787835","2.2323208436098967","2.2323208436098967","2.2323208436098967","1.4689866888660124","1.4689866888660124","1.4689866888660124","2.157048807144165","2.157048807144165","2.157048807144165","1.5800161838531495","1.5800161838531495","1.5800161838531495","2.085040506883101","2.085040506883101","2.085040506883101","1.7692270156158798","1.7692270156158798","1.7692270156158798","2.128886957168579","2.128886957168579","2.128886957168579","2.019886004787752","2.019886004787752","2.019886004787752","2.133189947821877","2.133189947821877","2.133189947821877","2.0657666325843196","2.0657666325843196","2.0657666325843196"
"32","2.3241831415349785","2.3241831415349785","2.3241831415349785","1.2791510122123806","1.2791510122123806","1.2791510122123806","2.251759906248613","2.251759906248613","2.251759906248613","1.2775145267618113","1.2775145267618113","1.2775145267618113","2.2400913936441595","2.2400913936441595","2.2400913936441595","1.4449118645437833","1.4449118645437833","1.4449118645437833","2.1604318540746514","2.1604318540746514","2.1604318540746514","1.5631647268382982","1.5631647268382982","1.5631647268382982","2.084132696498524","2.084132696498524","2.084132696498524","1.7663920554895511","1.7663920554895511","1.7663920554895511","2.118836284984242","2.118836284984242","2.118836284984242","2.0175041989074356","2.0175041989074356","2.0175041989074356","2.141089121211659","2.141089121211659","2.141089121211659","2.063867074703348","2.063867074703348","2.063867074703348"
"33","2.359630084471269","2.359630084471269","2.359630084471269","1.2421282979811745","1.2421282979811745","1.2421282979811745","2.3559998230500656","2.3559998230500656","2.3559998230500656","1.2621525738157076","1.2621525738157076","1.2621525738157076","2.204581317468123","2.204581317468123","2.204581317468123","1.426257862112988","1.426257862112988","1.426257862112988","2.1998617614399305","2.1998617614399305","2.1998617614399305","1.5338410706355654","1.5338410706355654","1.5338410706355654","2.079352012114091","2.079352012114091","2.079352012114091","1.7516905617987972","1.7516905617987972","1.7516905617987972","2.1224841152537954","2.1224841152537954","2.1224841152537954","2.0122740014394123","2.0122740014394123","2.0122740014394123","2.1315011978149414","2.1315011978149414","2.1315011978149414","2.058160922828762","2.058160922828762","2.058160922828762"
"34","2.4024474941600453","2.4024474941600453","2.4024474941600453","1.2184601397349917","1.2184601397349917","1.2184601397349917","2.4041189107027923","2.4041189107027923","2.4041189107027923","1.1934491497894812","1.1934491497894812","1.1934491497894812","2.236778571388938","2.236778571388938","2.236778571388938","1.3719505765520292","1.3719505765520292","1.3719505765520292","2.1929906246878885","2.1929906246878885","2.1929906246878885","1.5216962426284264","1.5216962426284264","1.5216962426284264","2.0729496808485552","2.0729496808485552","2.0729496808485552","1.758915262167481","1.758915262167481","1.758915262167481","2.1362926240400832","2.1362926240400832","2.1362926240400832","2.005947954791716","2.005947954791716","2.005947954791716","2.136068055412986","2.136068055412986","2.136068055412986","2.0565992202978025","2.0565992202978025","2.0565992202978025"
"35","2.409637284712358","2.409637284712358","2.409637284712358","1.137846060785754","1.137846060785754","1.137846060785754","2.3674395621906625","2.3674395621906625","2.3674395621906625","1.1707049589047487","1.1707049589047487","1.1707049589047487","2.2529662158272483","2.2529662158272483","2.2529662158272483","1.3656831553886677","1.3656831553886677","1.3656831553886677","2.1928584012118253","2.1928584012118253","2.1928584012118253","1.4765794467377937","1.4765794467377937","1.4765794467377937","2.07314960046248","2.07314960046248","2.07314960046248","1.7183283931359477","1.7183283931359477","1.7183283931359477","2.13093843720176","2.13093843720176","2.13093843720176","2.0030998269442852","2.0030998269442852","2.0030998269442852","2.1285239696502685","2.1285239696502685","2.1285239696502685","2.0569530284267734","2.0569530284267734","2.0569530284267734"
"36","2.4743588742342864","2.4743588742342864","2.4743588742342864","1.0990723224617969","1.0990723224617969","1.0990723224617969","2.3475723266601562","2.3475723266601562","2.3475723266601562","1.1489374109794355","1.1489374109794355","1.1489374109794355","2.2663781174746425","2.2663781174746425","2.2663781174746425","1.3536545171956906","1.3536545171956906","1.3536545171956906","2.2005010084672407","2.2005010084672407","2.2005010084672407","1.4678352517095106","1.4678352517095106","1.4678352517095106","2.0764722364599053","2.0764722364599053","2.0764722364599053","1.7022456570877427","1.7022456570877427","1.7022456570877427","2.122278834256259","2.122278834256259","2.122278834256259","2.0052529530141547","2.0052529530141547","2.0052529530141547","2.137041397961703","2.137041397961703","2.137041397961703","2.0514440966200556","2.0514440966200556","2.0514440966200556"
"37","2.547777070132169","2.547777070132169","2.547777070132169","1.2284160200206713","1.2284160200206713","1.2284160200206713","2.4034102951396594","2.4034102951396594","2.4034102951396594","1.0906463368185635","1.0906463368185635","1.0906463368185635","2.2533699928630484","2.2533699928630484","2.2533699928630484","1.283991080700666","1.283991080700666","1.283991080700666","2.2144481971047143","2.2144481971047143","2.2144481971047143","1.4784402264123675","1.4784402264123675","1.4784402264123675","2.0987831739945846","2.0987831739945846","2.0987831739945846","1.6911093710208762","1.6911093710208762","1.6911093710208762","2.1244427993080834","2.1244427993080834","2.1244427993080834","2.0029970851985888","2.0029970851985888","2.0029970851985888","2.1565937796506014","2.1565937796506014","2.1565937796506014","2.0589452496890366","2.0589452496890366","2.0589452496890366"
"38","2.399973636107011","2.399973636107011","2.399973636107011","1.1393276156502208","1.1393276156502208","1.1393276156502208","2.438407891880382","2.438407891880382","2.438407891880382","1.168773690749859","1.168773690749859","1.168773690749859","2.2648639340834182","2.2648639340834182","2.2648639340834182","1.2689522334350938","1.2689522334350938","1.2689522334350938","2.260110154585405","2.260110154585405","2.260110154585405","1.4375102059594516","1.4375102059594516","1.4375102059594516","2.1179422760009765","2.1179422760009765","2.1179422760009765","1.689764887491862","1.689764887491862","1.689764887491862","2.124530822580511","2.124530822580511","2.124530822580511","1.9981512842507199","1.9981512842507199","1.9981512842507199","2.129997762333263","2.129997762333263","2.129997762333263","2.0487914167601486","2.0487914167601486","2.0487914167601486"
"39","2.646300441568548","2.646300441568548","2.646300441568548","1.0138205020729152","1.0138205020729152","1.0138205020729152","2.4967975655469026","2.4967975655469026","2.4967975655469026","1.0916178132199692","1.0916178132199692","1.0916178132199692","2.2659369962865656","2.2659369962865656","2.2659369962865656","1.2538530057600175","1.2538530057600175","1.2538530057600175","2.212363430369984","2.212363430369984","2.212363430369984","1.4304383221439931","1.4304383221439931","1.4304383221439931","2.12702600739219","2.12702600739219","2.12702600739219","1.6710370515406816","1.6710370515406816","1.6710370515406816","2.1363647998463025","2.1363647998463025","2.1363647998463025","1.98746271319773","1.98746271319773","1.98746271319773","2.1671389258991587","2.1671389258991587","2.1671389258991587","2.0415184547161234","2.0415184547161234","2.0415184547161234"
"40","2.6288115787506103","2.6288115787506103","2.6288115787506103","0.9686903823929272","0.9686903823929272","0.9686903823929272","2.4555402686379173","2.4555402686379173","2.4555402686379173","1.0337323217830439","1.0337323217830439","1.0337323217830439","2.299821943803267","2.299821943803267","2.299821943803267","1.2010310965022821","1.2010310965022821","1.2010310965022821","2.2970010497353295","2.2970010497353295","2.2970010497353295","1.39509378361976","1.39509378361976","1.39509378361976","2.109870630611073","2.109870630611073","2.109870630611073","1.6653360008371287","1.6653360008371287","1.6653360008371287","2.1472418464313856","2.1472418464313856","2.1472418464313856","1.989678119023641","1.989678119023641","1.989678119023641","2.146473129445856","2.146473129445856","2.146473129445856","2.0452704169832425","2.0452704169832425","2.0452704169832425"
"41","2.6699677762118252","2.6699677762118252","2.6699677762118252","0.9795617660708811","0.9795617660708811","0.9795617660708811","2.477565417723222","2.477565417723222","2.477565417723222","1.069720827738444","1.069720827738444","1.069720827738444","2.3355967729741876","2.3355967729741876","2.3355967729741876","1.1848163769162934","1.1848163769162934","1.1848163769162934","2.2691017532348634","2.2691017532348634","2.2691017532348634","1.3565041659344201","1.3565041659344201","1.3565041659344201","2.122629771666093","2.122629771666093","2.122629771666093","1.6611888786842084","1.6611888786842084","1.6611888786842084","2.1212235598130658","2.1212235598130658","2.1212235598130658","1.9826363139316954","1.9826363139316954","1.9826363139316954","2.1275433202223346","2.1275433202223346","2.1275433202223346","2.0365015451935515","2.0365015451935515","2.0365015451935515"
"42","2.6953229310295796","2.6953229310295796","2.6953229310295796","0.9449616685132871","0.9449616685132871","0.9449616685132871","2.5357443133267488","2.5357443133267488","2.5357443133267488","0.9944132707310819","0.9944132707310819","0.9944132707310819","2.3964530563354494","2.3964530563354494","2.3964530563354494","1.1662498850109932","1.1662498850109932","1.1662498850109932","2.2194894938035445","2.2194894938035445","2.2194894938035445","1.3216308839841822","1.3216308839841822","1.3216308839841822","2.1435813253576104","2.1435813253576104","2.1435813253576104","1.6411064532707478","1.6411064532707478","1.6411064532707478","2.1391236478632147","2.1391236478632147","2.1391236478632147","1.9746440231937101","1.9746440231937101","1.9746440231937101","2.1275324994867497","2.1275324994867497","2.1275324994867497","2.038410994431068","2.038410994431068","2.038410994431068"
"43","2.656319978020408","2.656319978020408","2.656319978020408","0.855027073690261","0.855027073690261","0.855027073690261","2.6878998071497135","2.6878998071497135","2.6878998071497135","0.9659682257970175","0.9659682257970175","0.9659682257970175","2.3758781441775234","2.3758781441775234","2.3758781441775234","1.1995154346268753","1.1995154346268753","1.1995154346268753","2.3067548968575218","2.3067548968575218","2.3067548968575218","1.3258658529150076","1.3258658529150076","1.3258658529150076","2.1086973268335516","2.1086973268335516","2.1086973268335516","1.6309406937127826","1.6309406937127826","1.6309406937127826","2.1428721714019776","2.1428721714019776","2.1428721714019776","1.9855355051194115","1.9855355051194115","1.9855355051194115","2.1318495056845923","2.1318495056845923","2.1318495056845923","2.027754668422129","2.027754668422129","2.027754668422129"
"44","2.6806369920210407","2.6806369920210407","2.6806369920210407","0.9053721188128679","0.9053721188128679","0.9053721188128679","2.6377297323400324","2.6377297323400324","2.6377297323400324","0.9878551898605522","0.9878551898605522","0.9878551898605522","2.4334427616812966","2.4334427616812966","2.4334427616812966","1.1249882107767566","1.1249882107767566","1.1249882107767566","2.3118313919414173","2.3118313919414173","2.3118313919414173","1.3168691734883977","1.3168691734883977","1.3168691734883977","2.1451812145926734","2.1451812145926734","2.1451812145926734","1.618322840339836","1.618322840339836","1.618322840339836","2.137996329394254","2.137996329394254","2.137996329394254","1.9791018004801082","1.9791018004801082","1.9791018004801082","2.128652786775069","2.128652786775069","2.128652786775069","2.0259908816458165","2.0259908816458165","2.0259908816458165"
"45","2.628385832526467","2.628385832526467","2.628385832526467","0.8718260373466317","0.8718260373466317","0.8718260373466317","2.56856633273038","2.56856633273038","2.56856633273038","0.9285965577213243","0.9285965577213243","0.9285965577213243","2.423007378144698","2.423007378144698","2.423007378144698","1.0998293354867519","1.0998293354867519","1.0998293354867519","2.311824883547696","2.311824883547696","2.311824883547696","1.2877181812264453","1.2877181812264453","1.2877181812264453","2.119858487736095","2.119858487736095","2.119858487736095","1.6082880553979984","1.6082880553979984","1.6082880553979984","2.1380755918676204","2.1380755918676204","2.1380755918676204","1.9626693875762238","1.9626693875762238","1.9626693875762238","2.1313865479555996","2.1313865479555996","2.1313865479555996","2.022842978773446","2.022842978773446","2.022842978773446"
"46","2.825759234861894","2.825759234861894","2.825759234861894","0.7567617922267694","0.7567617922267694","0.7567617922267694","2.627241497039795","2.627241497039795","2.627241497039795","0.8917687977867564","0.8917687977867564","0.8917687977867564","2.4207589504935525","2.4207589504935525","2.4207589504935525","1.0653630593727375","1.0653630593727375","1.0653630593727375","2.283374189897017","2.283374189897017","2.283374189897017","1.2671947641482297","1.2671947641482297","1.2671947641482297","2.1334153764898125","2.1334153764898125","2.1334153764898125","1.594982736412136","1.594982736412136","1.594982736412136","2.1242857456207274","2.1242857456207274","2.1242857456207274","1.963205403514292","1.963205403514292","1.963205403514292","2.135638964392922","2.135638964392922","2.135638964392922","2.020737957351509","2.020737957351509","2.020737957351509"
"47","2.8074519478191027","2.8074519478191027","2.8074519478191027","0.7151495650170864","0.7151495650170864","0.7151495650170864","2.615146469636397","2.615146469636397","2.615146469636397","0.7912768232137307","0.7912768232137307","0.7912768232137307","2.4335611724853514","2.4335611724853514","2.4335611724853514","1.1033563783799094","1.1033563783799094","1.1033563783799094","2.2691736602783203","2.2691736602783203","2.2691736602783203","1.2219996289549202","1.2219996289549202","1.2219996289549202","2.114340231635354","2.114340231635354","2.114340231635354","1.5836121355802164","1.5836121355802164","1.5836121355802164","2.129871629368175","2.129871629368175","2.129871629368175","1.9529591637096186","1.9529591637096186","1.9529591637096186","2.1282717158577658","2.1282717158577658","2.1282717158577658","2.02073652223609","2.02073652223609","2.02073652223609"
"48","2.822019060308283","2.822019060308283","2.822019060308283","0.6728984659293602","0.6728984659293602","0.6728984659293602","2.726947101246227","2.726947101246227","2.726947101246227","0.85721311223918","0.85721311223918","0.85721311223918","2.6313685980710115","2.6313685980710115","2.6313685980710115","1.0703844701558693","1.0703844701558693","1.0703844701558693","2.2931147254597057","2.2931147254597057","2.2931147254597057","1.2857203404656772","1.2857203404656772","1.2857203404656772","2.251735541603782","2.251735541603782","2.251735541603782","1.5987848719235125","1.5987848719235125","1.5987848719235125","2.1321535630659625","2.1321535630659625","2.1321535630659625","1.958318647461376","1.958318647461376","1.958318647461376","2.129251681241122","2.129251681241122","2.129251681241122","2.0117010109451994","2.0117010109451994","2.0117010109451994"
"49","2.7793056921525436","2.7793056921525436","2.7793056921525436","0.7273794005657065","0.7273794005657065","0.7273794005657065","2.627774332219904","2.627774332219904","2.627774332219904","0.8530818067199882","0.8530818067199882","0.8530818067199882","2.6296459224007345","2.6296459224007345","2.6296459224007345","1.077812149606902","1.077812149606902","1.077812149606902","2.3582703551379116","2.3582703551379116","2.3582703551379116","1.1918835906872804","1.1918835906872804","1.1918835906872804","2.145286780270663","2.145286780270663","2.145286780270663","1.5787172081826748","1.5787172081826748","1.5787172081826748","2.1293323204734107","2.1293323204734107","2.1293323204734107","1.9563251593469204","1.9563251593469204","1.9563251593469204","2.127465039166537","2.127465039166537","2.127465039166537","2.0079113354080023","2.0079113354080023","2.0079113354080023"
"50","2.809484689018943","2.809484689018943","2.809484689018943","0.6398468797508328","0.6398468797508328","0.6398468797508328","2.657439265684648","2.657439265684648","2.657439265684648","0.8043319614728291","0.8043319614728291","0.8043319614728291","2.534974032315341","2.534974032315341","2.534974032315341","1.014967021777712","1.014967021777712","1.014967021777712","2.435888502814553","2.435888502814553","2.435888502814553","1.1656419239921132","1.1656419239921132","1.1656419239921132","2.1726588275215843","2.1726588275215843","2.1726588275215843","1.5548223708141808","1.5548223708141808","1.5548223708141808","2.1654373246973213","2.1654373246973213","2.1654373246973213","1.943332823994516","1.943332823994516","1.943332823994516","2.1438849639892577","2.1438849639892577","2.1438849639892577","2.005726935068766","2.005726935068766","2.005726935068766"
"51","2.8930556696111505","2.8930556696111505","2.8930556696111505","0.6101304793905937","0.6101304793905937","0.6101304793905937","2.760354717428034","2.760354717428034","2.760354717428034","0.6926251409793722","0.6926251409793722","0.6926251409793722","2.512077704342929","2.512077704342929","2.512077704342929","0.9696633906748103","0.9696633906748103","0.9696633906748103","2.387501668930054","2.387501668930054","2.387501668930054","1.155014121011756","1.155014121011756","1.155014121011756","2.1288901433077725","2.1288901433077725","2.1288901433077725","1.5430149123860502","1.5430149123860502","1.5430149123860502","2.1565062826330013","2.1565062826330013","2.1565062826330013","1.946094367695951","1.946094367695951","1.946094367695951","2.130058887655085","2.130058887655085","2.130058887655085","2.008189060496188","2.008189060496188","2.008189060496188"
"52","2.980854820771651","2.980854820771651","2.980854820771651","0.694424685691965","0.694424685691965","0.694424685691965","2.6642149058255282","2.6642149058255282","2.6642149058255282","0.7711254526828898","0.7711254526828898","0.7711254526828898","2.4698017744584515","2.4698017744584515","2.4698017744584515","0.88740764105457","0.88740764105457","0.88740764105457","2.3500749284570865","2.3500749284570865","2.3500749284570865","1.1137020487620912","1.1137020487620912","1.1137020487620912","2.156091930216009","2.156091930216009","2.156091930216009","1.499641199714836","1.499641199714836","1.499641199714836","2.1312060191414575","2.1312060191414575","2.1312060191414575","1.9314759192521544","1.9314759192521544","1.9314759192521544","2.135320674722845","2.135320674722845","2.135320674722845","2.0056644373926624","2.0056644373926624","2.0056644373926624"
"53","2.863649528676813","2.863649528676813","2.863649528676813","0.6177833834187738","0.6177833834187738","0.6177833834187738","2.667725049799139","2.667725049799139","2.667725049799139","0.6932609585783948","0.6932609585783948","0.6932609585783948","2.47607009194114","2.47607009194114","2.47607009194114","0.8878682671470204","0.8878682671470204","0.8878682671470204","2.3568780664964155","2.3568780664964155","2.3568780664964155","1.119310189992532","1.119310189992532","1.119310189992532","2.1592630845850165","2.1592630845850165","2.1592630845850165","1.498297574766751","1.498297574766751","1.498297574766751","2.1399082149158826","2.1399082149158826","2.1399082149158826","1.9312504012009193","1.9312504012009193","1.9312504012009193","2.1296861067685215","2.1296861067685215","2.1296861067685215","1.997342130452737","1.997342130452737","1.997342130452737"
"54","3.089159457466819","3.089159457466819","3.089159457466819","0.6931128723868009","0.6931128723868009","0.6931128723868009","2.8826102196086536","2.8826102196086536","2.8826102196086536","0.6250098473998322","0.6250098473998322","0.6250098473998322","2.523153031956066","2.523153031956066","2.523153031956066","0.8948571191436943","0.8948571191436943","0.8948571191436943","2.344188915599476","2.344188915599476","2.344188915599476","1.1453787167318936","1.1453787167318936","1.1453787167318936","2.187194664695046","2.187194664695046","2.187194664695046","1.4964182687627858","1.4964182687627858","1.4964182687627858","2.1419974318417636","2.1419974318417636","2.1419974318417636","1.9220279781845795","1.9220279781845795","1.9220279781845795","2.176730738553134","2.176730738553134","2.176730738553134","2.0027560481805913","2.0027560481805913","2.0027560481805913"
"55","2.981953528144143","2.981953528144143","2.981953528144143","0.5303559605554603","0.5303559605554603","0.5303559605554603","2.859811424775557","2.859811424775557","2.859811424775557","0.6185747995047733","0.6185747995047733","0.6185747995047733","2.67811841617931","2.67811841617931","2.67811841617931","0.8596749826957439","0.8596749826957439","0.8596749826957439","2.383505145853216","2.383505145853216","2.383505145853216","1.071023705909992","1.071023705909992","1.071023705909992","2.2059907271645285","2.2059907271645285","2.2059907271645285","1.486685409271854","1.486685409271854","1.486685409271854","2.1919369064677845","2.1919369064677845","2.1919369064677845","1.9300049468292586","1.9300049468292586","1.9300049468292586","2.1345813395760276","2.1345813395760276","2.1345813395760276","1.9995073125554228","1.9995073125554228","1.9995073125554228"
"56","3.064976470253684","3.064976470253684","3.064976470253684","0.4505307933516886","0.4505307933516886","0.4505307933516886","2.876503269889138","2.876503269889138","2.876503269889138","0.6271319583092613","0.6271319583092613","0.6271319583092613","2.584828398444436","2.584828398444436","2.584828398444436","0.8581597154441921","0.8581597154441921","0.8581597154441921","2.4066848798231644","2.4066848798231644","2.4066848798231644","1.0653173795239679","1.0653173795239679","1.0653173795239679","2.1818111567063765","2.1818111567063765","2.1818111567063765","1.4658834120322919","1.4658834120322919","1.4658834120322919","2.1429209847883746","2.1429209847883746","2.1429209847883746","1.9257842102270017","1.9257842102270017","1.9257842102270017","2.140861975062977","2.140861975062977","2.140861975062977","1.990672676755094","1.990672676755094","1.990672676755094"
"57","3.2699523943120785","3.2699523943120785","3.2699523943120785","0.427890035434701","0.427890035434701","0.427890035434701","2.8288175756281073","2.8288175756281073","2.8288175756281073","0.6183865724212821","0.6183865724212821","0.6183865724212821","2.7690383087504995","2.7690383087504995","2.7690383087504995","0.7946390926974943","0.7946390926974943","0.7946390926974943","2.5000255237926137","2.5000255237926137","2.5000255237926137","1.0661997503521798","1.0661997503521798","1.0661997503521798","2.1831629432331434","2.1831629432331434","2.1831629432331434","1.4695177438341338","1.4695177438341338","1.4695177438341338","2.1536516059528696","2.1536516059528696","2.1536516059528696","1.920569786861025","1.920569786861025","1.920569786861025","2.152125181718306","2.152125181718306","2.152125181718306","2.005936687732565","2.005936687732565","2.005936687732565"
"58","","","","","","","3.0070155083049426","3.0070155083049426","3.0070155083049426","0.5988949108945912","0.5988949108945912","0.5988949108945912","2.8575310308283024","2.8575310308283024","2.8575310308283024","0.8293245838154322","0.8293245838154322","0.8293245838154322","2.5524937928806652","2.5524937928806652","2.5524937928806652","1.0366672756480075","1.0366672756480075","1.0366672756480075","2.2033722712776878","2.2033722712776878","2.2033722712776878","1.4439132468453768","1.4439132468453768","1.4439132468453768","2.144433957013217","2.144433957013217","2.144433957013217","1.9126305861856745","1.9126305861856745","1.9126305861856745","2.1526964395696466","2.1526964395696466","2.1526964395696466","1.9872655570918116","1.9872655570918116","1.9872655570918116"
"59","","","","","","","","","","","","","2.641996050747958","2.641996050747958","2.641996050747958","0.8289068300970669","0.8289068300970669","0.8289068300970669","2.502941924875433","2.502941924875433","2.502941924875433","1.0346807502878124","1.0346807502878124","1.0346807502878124","2.1976967906951903","2.1976967906951903","2.1976967906951903","1.4245163000041041","1.4245163000041041","1.4245163000041041","2.150268209630793","2.150268209630793","2.150268209630793","1.903250115164395","1.903250115164395","1.903250115164395","2.137305681922219","2.137305681922219","2.137305681922219","1.9870471678109005","1.9870471678109005","1.9870471678109005"
"60","","","","","","","","","","","","","2.6772082909670742","2.6772082909670742","2.6772082909670742","0.7627210032528844","0.7627210032528844","0.7627210032528844","2.5304206015846944","2.5304206015846944","2.5304206015846944","0.9889778919877678","0.9889778919877678","0.9889778919877678","2.22708852854642","2.22708852854642","2.22708852854642","1.3986277475028202","1.3986277475028202","1.3986277475028202","2.1553429898348724","2.1553429898348724","2.1553429898348724","1.8977462210052314","1.8977462210052314","1.8977462210052314","2.138548213785345","2.138548213785345","2.138548213785345","1.993080517231733","1.993080517231733","1.993080517231733"
"61","","","","","","","","","","","","","","","","","","","2.5226029057936237","2.5226029057936237","2.5226029057936237","0.9727005873877427","0.9727005873877427","0.9727005873877427","2.2003151122006503","2.2003151122006503","2.2003151122006503","1.3990212444327343","1.3990212444327343","1.3990212444327343","2.1745620918273927","2.1745620918273927","2.1745620918273927","1.9004936396390542","1.9004936396390542","1.9004936396390542","2.1390812223607845","2.1390812223607845","2.1390812223607845","1.981758769682084","1.981758769682084","1.981758769682084"
"62","","","","","","","","","","","","","","","","","","","2.565964423092929","2.565964423092929","2.565964423092929","0.9353102614687777","0.9353102614687777","0.9353102614687777","2.198826879154552","2.198826879154552","2.198826879154552","1.3949241177241007","1.3949241177241007","1.3949241177241007","2.147153739929199","2.147153739929199","2.147153739929199","1.90583783741655","1.90583783741655","1.90583783741655","2.1610519816658713","2.1610519816658713","2.1610519816658713","1.9735444058495006","1.9735444058495006","1.9735444058495006"
"63","","","","","","","","","","","","","","","","","","","2.5300643548098476","2.5300643548098476","2.5300643548098476","0.9449277547036095","0.9449277547036095","0.9449277547036095","2.242000689940019","2.242000689940019","2.242000689940019","1.3669238224796865","1.3669238224796865","1.3669238224796865","2.1543905630978673","2.1543905630978673","2.1543905630978673","1.8855485662372633","1.8855485662372633","1.8855485662372633","2.13641958323392","2.13641958323392","2.13641958323392","1.9796311093472887","1.9796311093472887","1.9796311093472887"
"64","","","","","","","","","","","","","","","","","","","","","","","","","2.2620782834833317","2.2620782834833317","2.2620782834833317","1.3850104781402939","1.3850104781402939","1.3850104781402939","2.1608127533305774","2.1608127533305774","2.1608127533305774","1.8880099620490238","1.8880099620490238","1.8880099620490238","2.136959909092296","2.136959909092296","2.136959909092296","1.979763049092786","1.979763049092786","1.979763049092786"
"65","","","","","","","","","","","","","","","","","","","","","","","","","2.229082368503917","2.229082368503917","2.229082368503917","1.341199495545749","1.341199495545749","1.341199495545749","2.1652846180308947","2.1652846180308947","2.1652846180308947","1.8816066659181967","1.8816066659181967","1.8816066659181967","2.1501822462948885","2.1501822462948885","2.1501822462948885","1.967353078414654","1.967353078414654","1.967353078414654"
"66","","","","","","","","","","","","","","","","","","","","","","","","","2.2436240447651254","2.2436240447651254","2.2436240447651254","1.3502027051750272","1.3502027051750272","1.3502027051750272","2.1706446491588247","2.1706446491588247","2.1706446491588247","1.8706704383608939","1.8706704383608939","1.8706704383608939","2.1559500460191208","2.1559500460191208","2.1559500460191208","1.9688814999043256","1.9688814999043256","1.9688814999043256"
"67","","","","","","","","","","","","","","","","","","","","","","","","","2.221630593213168","2.221630593213168","2.221630593213168","1.303935446629579","1.303935446629579","1.303935446629579","2.1644361998818136","2.1644361998818136","2.1644361998818136","1.8677155449198581","1.8677155449198581","1.8677155449198581","2.145022256157615","2.145022256157615","2.145022256157615","1.960481859514083","1.960481859514083","1.960481859514083"
"68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.175782393542203","2.175782393542203","2.175782393542203","1.8717830657958985","1.8717830657958985","1.8717830657958985","2.1465071652152323","2.1465071652152323","2.1465071652152323","1.9668230335191748","1.9668230335191748","1.9668230335191748"
"69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16184438792142","2.16184438792142","2.16184438792142","1.8612765574729306","1.8612765574729306","1.8612765574729306","2.1378382743488658","2.1378382743488658","2.1378382743488658","1.952148138901283","1.952148138901283","1.952148138901283"
"70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.166698293685913","2.166698293685913","2.166698293685913","1.8511213307545102","1.8511213307545102","1.8511213307545102","2.1401265621185304","2.1401265621185304","2.1401265621185304","1.9540639453098692","1.9540639453098692","1.9540639453098692"
"71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.185961640964855","2.185961640964855","2.185961640964855","1.8551873497031202","1.8551873497031202","1.8551873497031202","2.1494448705153033","2.1494448705153033","2.1494448705153033","1.9503970640555195","1.9503970640555195","1.9503970640555195"
